시도,시군구,어린이집명,어린이집유형구분,운영현황,우편번호,주소,어린이집전화번호,어린이집팩스번호,보육실수,보육실면적,놀이터수,CCTV설치수,보육교직원수,정원수,현원수,lat,long,통학차량운영여부,홈페이지주소,인가일자,휴지시작일자,휴지종료일자,폐지일자
서울특별시,송파구,헬리오다올어린이집,국공립,정상,5698.0,"서울특별시 송파구 송파대로 345 306동 앞(가락동,헬리오시티)",02-400-2120,02-400-2130,6,230,1,11,14,77,68,37.49836524334509,127.10635279993463,미운영,,2019-01-16,,,
서울특별시,송파구,헬리오라온어린이집,국공립,정상,5698.0,"서울특별시 송파구 송파대로 345 ,414동 앞(가락동,헬리오시티)",02-430-4030,02-430-4031,7,230,1,15,17,79,78,37.497172313802736,127.11028082247331,미운영,,2019-01-16,,,
서울특별시,송파구,헬리오나래어린이집,국공립,정상,5698.0,"서울특별시 송파구 송파대로 345 , 209동 뒤(가락동,헬리오시티)",02-403-6909,02-403-6910,6,230,1,11,15,77,72,37.49192574725414,127.11314527393183,미운영,,2019-01-16,,,
서울특별시,송파구,오금숲어린이집,국공립,정상,5661.0,서울특별시 송파구 중대로27길 2 ,02-430-4399,02-430-4390,9,500,3,27,28,122,97,37.50353744971693,127.12856914610929,미운영,,2019-01-24,,,
서울특별시,송파구,방이어린이집,국공립,정상,5633.0,서울특별시 송파구 오금로23길 27 ,02-412-0008,070-7720-0000,6,220,1,19,14,57,51,37.51090635620651,127.1168187599302,미운영,,2019-01-10,,,
서울특별시,송파구,파인3어린이집,국공립,정상,5792.0,"서울특별시 송파구 충민로 152 관리동 1층(장지동, 송파파인타운3단지)",02-403-1218,02-403-1218,3,65,1,6,9,24,23,37.483675,127.1326658,미운영,,2019-01-18,,,
서울특별시,송파구,리버빌꿈마을어린이집,국공립,정상,5532.0,서울특별시 송파구 토성로 37 ,02-474-1411,02-474-1417,4,98,0,6,11,26,25,37.53135281326427,127.1163528394377,미운영,,2018-12-19,,,
서울특별시,송파구,거여초원어린이집,국공립,정상,5788.0,"서울특별시 송파구 양산로4길 16 관리동 1층(거여동, 거여5단지)",02-402-2190,02-402-2193,4,74,0,10,9,28,23,37.48908136891396,127.1455590365884,미운영,,2019-02-21,,,
서울특별시,송파구,쌍용아이사랑어린이집,국공립,정상,5705.0,"서울특별시 송파구 송이로15길 31 (가락동, 가락2차쌍용아파트)",02-430-8387,--,3,95,0,6,11,30,26,37.50212529396328,127.12203844528815,미운영,,2019-02-21,,,
서울특별시,송파구,헬리오어린이집,가정,정상,5698.0,"서울특별시 송파구 송파대로 345 206동 103호(가락동, 헬리오시티)",02-409-0320,02-409-0320,3,60,0,4,6,20,18,37.49658346276946,127.10639833396952,미운영,,2019-03-12,,,
서울특별시,송파구,동화숲어린이집,가정,정상,5698.0,"서울특별시 송파구 송파대로 345 406동 104호(가락동, 헬리오시티)",02-3402-2010,--,3,60,0,4,5,20,14,37.49765917263695,127.10994228031517,미운영,,2019-03-12,,,
서울특별시,송파구,헬리오바른어린이집,국공립,정상,5698.0,"서울특별시 송파구 송파대로 345 , 515동 앞(가락동, 헬리오시티)",02-401-7715,02-430-7715,3,80,0,9,10,30,30,37.497931226902026,127.10804282683526,미운영,,2019-03-21,,,
서울특별시,송파구,헬리오사랑어린이집,국공립,정상,5698.0,"서울특별시 송파구 송파대로 345 , 201동 앞(가락동, 헬리오시티)",02-400-2021,02-400-2081,5,119,0,12,12,36,34,37.49650585177229,127.10502707670072,미운영,,2019-03-21,,,
서울특별시,송파구,오금물빛어린이집,국공립,정상,5738.0,서울특별시 송파구 성내천로 103 ,02-406-4001,--,4,100,1,11,11,30,30,37.5004933,127.1410565,미운영,,2019-04-03,,,
서울특별시,송파구,거여리본타운어린이집,국공립,정상,5744.0,서울특별시 송파구 오금로53길 14 ,02-402-1900,02-402-1909,3,183,1,18,8,33,15,37.49564457404416,127.14237718017723,미운영,,2019-03-13,,,
서울특별시,송파구,사랑별어린이집,가정,정상,5698.0,"서울특별시 송파구 송파대로 345 201동 102호(가락동, 헬리오시티)",070-8160-0000,--,3,61,0,4,7,20,20,37.49638008228936,127.10460848934972,미운영,,2019-04-30,,,
서울특별시,송파구,헬리오마음어린이집,국공립,정상,5698.0,"서울특별시 송파구 송파대로 345 , 510동 앞(가락동, 헬리오시티)",02-400-7751,02-400-7761,7,298,1,16,18,71,56,37.49982802246255,127.11028755527708,미운영,,2019-05-01,,,
서울특별시,송파구,더나은어린이집,국공립,정상,5792.0,서울특별시 송파구 충민로 152 306동 104호(송파파인타운3단지),02-3012-2334,--,3,69,0,4,8,19,18,37.483949373842286,127.13281792287572,미운영,,2019-10-04,,,
서울특별시,송파구,잠실올림픽아이파크어린이집,국공립,정상,5506.0,"서울특별시 송파구 올림픽로43길 34 관리동 1층(풍납동, 잠실올림픽공원아이파크)",02-473-8613,02-473-8612,5,180,1,8,17,66,61,37.52526618777239,127.1144173868104,미운영,,2020-01-14,,,
서울특별시,송파구,가락아이들어린이집,국공립,정상,5832.0,서울특별시 송파구 중대로12길 34 (가락동),02-400-3188,070-7822-3188,7,220,1,24,14,66,58,37.491967848929264,127.12500998848311,미운영,,2020-02-01,,,
서울특별시,송파구,삼성아트어린이집,국공립,정상,5794.0,서울특별시 송파구 문정로 83 ,02-401-7245,02-401-7246,5,108,0,7,12,40,40,37.49032779381247,127.13144122066736,미운영,,2020-01-21,,,
서울특별시,송파구,파인13어린이집,국공립,정상,5813.0,"서울특별시 송파구 송파대로8길 10 (장지동, 송파파인타운13단지)",02-400-0609,02-409-0609,3,59,0,4,8,22,17,37.4784436,127.1311569,미운영,,2020-01-20,,,
서울특별시,송파구,우아한어린이집,직장,정상,5547.0,서울특별시 송파구 올림픽로32길 37-22 ,02-422-9941,02-422-9943,5,491,0,61,14,49,25,37.51386944503875,127.11107170993934,미운영,,2020-03-06,,,
서울특별시,송파구,거여키즈어린이집,국공립,정상,5735.0,"서울특별시 송파구 거마로 41 303동 102호(거여동, 현대3차아파트)",02-408-6198,02-408-6198,3,59,0,6,8,20,18,37.49698159153477,127.14503156118055,미운영,,2020-05-29,,,
서울특별시,송파구,송파파크센트럴어린이집,국공립,정상,5764.0,서울특별시 송파구 오금로 551 ,02-403-7700,--,5,192,1,7,14,52,41,37.49377219502896,127.15009134492844,미운영,,2020-07-28,,,
서울특별시,송파구,방이즐거운어린이집,국공립,정상,5629.0,서울특별시 송파구 가락로39길 6 (방이동),02-413-5277,02-413-5278,6,210,1,6,14,73,65,37.51180572815811,127.11845739079229,미운영,,2020-08-03,,,
서울특별시,송파구,쿠팡(위례)어린이집,직장,정상,5849.0,서울특별시 송파구 위례광장로 188 아이온스퀘어 2F,02-400-7790,--,4,291,0,22,8,49,9,37.4850892,127.1332182,미운영,,2020-10-13,,,
서울특별시,송파구,거여사과나무어린이집,국공립,정상,5735.0,"서울특별시 송파구 거마로 41 302동 101호(거여동, 현대3차아파트)",02-3402-3425,02-3402-3425,3,59,0,6,6,19,14,37.49704432828737,127.14530308667383,미운영,,2020-09-29,,,
서울특별시,송파구,위례푸른숲어린이집,국공립,정상,5776.0,서울특별시 송파구 위례북로4길 12 ,02-409-7942,02-406-7942,5,188,1,16,17,67,67,37.5630971,126.9835453,미운영,,2020-10-23,,,
서울특별시,송파구,송파든든어린이집,국공립,정상,5791.0,서울특별시 송파구 위례서이로 25 ,02-407-0301,02-404-0302,6,217,1,13,14,77,59,37.482546681505134,127.1381633305819,미운영,,2020-12-16,,,
서울특별시,송파구,석촌새싹어린이집,국공립,정상,5690.0,서울특별시 송파구 가락로11길 9-18 ,02-423-1860,02-423-1861,6,212,1,12,14,70,55,37.50090617925909,127.1037072485326,미운영,,2021-02-01,,,
서울특별시,송파구,삼전하늘어린이집,국공립,정상,5600.0,서울특별시 송파구 삼전로10길 21 ,02-418-3721,02-419-3721,5,344,1,20,15,75,65,37.505355579041925,127.09200214072298,미운영,,2021-02-01,,,
서울특별시,송파구,서울아산병원제2어린이집,직장,정상,5535.0,서울특별시 송파구 강동대로 13 ,02-2045-3935,--,12,463,1,42,34,144,111,37.52956299568485,127.11070749191292,미운영,,2021-02-19,,,
서울특별시,송파구,위례봄어린이집,가정,정상,5853.0,서울특별시 송파구 위례광장로 121 2414동 101호,02-400-8544,--,3,55,0,6,6,20,13,37.47531086559839,127.1387746233247,미운영,dana3918.wixsite.com/webom,2021-04-01,,,
서울특별시,송파구,거여하나어린이집,국공립,정상,5744.0,서울특별시 송파구 오금로 475 ,02-402-2010,02-402-2013,9,394,2,45,26,137,109,37.49450730831367,127.14216582092256,미운영,,2020-11-23,,,
서울특별시,송파구,위례아이숲어린이집,국공립,정상,5846.0,"서울특별시 송파구 위례송파로 123 (거여동, 위례포레샤인 17단지)",02-448-1718,--,9,393,1,34,23,140,139,37.4850749810388,127.14850231273311,미운영,,2021-06-16,,,
서울특별시,송파구,위례바른숲어린이집,국공립,정상,5790.0,서울특별시 송파구 위례송파로 89 ,02-401-7001,--,6,186,1,17,14,70,58,37.48605401599399,127.14369318594748,미운영,,2021-07-26,,,
서울특별시,송파구,수협아라맘어린이집,직장,정상,5510.0,서울특별시 송파구 오금로 62 1층,02-425-3201,02-425-3202,4,207,0,14,13,40,27,37.51616985794147,127.10550142867588,미운영,https://www.puruni.com/suhyup,2021-09-07,,,
서울특별시,송파구,마루별어린이집,사회복지법인,정상,5738.0,서울특별시 송파구 마천로28길 3 1층,02-407-8870,02-6455-8830,3,121,1,4,9,28,15,37.50214481959609,127.13997640545476,운영,,2021-10-01,,,
서울특별시,송파구,위례리슈빌어린이집,국공립,정상,5847.0,서울특별시 송파구 위례송파로 124 101동 1층,02-406-0103,02-407-0106,5,160,1,21,14,59,56,37.48404991916615,127.14683256805316,미운영,,2021-11-03,,,
서울특별시,송파구,아가세상어린이집,가정,정상,5846.0,서울특별시 송파구 위례송파로 123 1711동 101호,02-406-5955,--,3,64,0,4,8,20,20,37.48584944725292,127.14882043661532,미운영,,2021-11-04,,,
서울특별시,송파구,위례고운별어린이집,가정,정상,5846.0,서울특별시 송파구 위례송파로 123 1715동 103호,02-407-1243,02-407-1243,3,68,0,4,6,20,20,37.48566147818651,127.14783071958496,미운영,https://cafe.naver.com/gounstar1715,2021-11-03,,,
서울특별시,송파구,송파롯데캐슬어린이집,국공립,정상,5767.0,서울특별시 송파구 거마로 56 송파시그니처롯데캐슬,02-443-3004,02-443-2004,6,295,1,27,21,91,90,37.49606822887987,127.14773249280113,미운영,,2022-01-07,,,
서울특별시,송파구,위례하나숲어린이집,국공립,정상,5791.0,서울특별시 송파구 위례송파로 40 호반써밋송파1차아파트,02-407-9931,02-407-9932,5,357,1,14,13,56,42,37.499739,127.112201,미운영,,2022-01-28,,,
서울특별시,송파구,위례두리숲어린이집,국공립,정상,5847.0,서울특별시 송파구 위례송파로 80 호반써밋송파2차아파트,02-408-8277,02-409-8277,6,471,1,16,15,84,61,37.48411376638958,127.1425192412142,미운영,,2022-01-28,,,
서울특별시,송파구,사과나무어린이집,가정,정상,5782.0,서울특별시 송파구 문정로11길 15 101호,02-403-8113,--,3,106,0,5,2,20,1,37.493745335532935,127.1340268496318,미운영,,2023-08-21,,,
서울특별시,송파구,우아한2어린이집,직장,정상,5547.0,서울특별시 송파구 오금로13길 25 ,02-422-9470,02-422-9472,5,495,0,75,17,49,28,37.51376407332906,127.11054276298164,미운영,,2023-08-25,,,
서울특별시,송파구,씨젠어린이집,직장,정상,5548.0,서울특별시 송파구 오금로 91 3층,02-2195-6550,--,4,163,0,20,9,30,9,37.56647,126.977963,미운영,,2023-12-15,,,
서울특별시,송파구,송파더플래티넘어린이집,국공립,정상,5728.0,서울특별시 송파구 성내천로6길 1-13 송파더플래티넘 101동 1층,02-401-7889,02-3401-7889,3,91,1,13,7,30,15,37.50255123762405,127.13626063287226,미운영,,2024-01-31,,,
서울특별시,송파구,KT송파어린이집,직장,정상,5822.0,서울특별시 송파구 중대로20길 8 ,02-406-8260,--,3,118,0,14,4,27,5,37.56647,126.977963,미운영,,2024-02-22,,,
서울특별시,강동구,애지어린이집,사회복지법인,정상,5364.0,서울특별시 강동구 진황도로 160 (둔촌동 452-2),02-471-8842,02-471-8841,7,297,1,16,13,87,59,37.53178295,127.1415784,미운영,,1996-09-02,,,
서울특별시,강동구,강동구청직장어린이집,직장,정상,5397.0,"서울특별시 강동구 성내로 25 1층,강동구청직장어린이집",02-471-5996,02-486-5996,7,453,2,9,21,86,61,37.5301608836,127.1237924476,미운영,,2004-11-18,,,
서울특별시,강동구,구립성내일어린이집,국공립,정상,5394.0,서울특별시 강동구 풍성로42길 20 (성내동 521-7),02-483-3732,02-482-3733,6,409,1,9,12,62,58,37.53053805,127.1268774,미운영,,1997-09-25,,,
서울특별시,강동구,키즈랜드어린이집,민간,정상,5388.0,서울특별시 강동구 성안로13길 42-7 (성내동 507-6),02-476-3821,02-476-0784,7,233,1,10,16,75,44,37.53222802,127.1298752,운영,,1996-09-02,,,
서울특별시,강동구,나래어린이집,민간,정상,5207.0,서울특별시 강동구 올림픽로 932 나래어린이집 (암사동),02-441-5742,02-429-6551,5,300,1,17,18,91,63,37.5635836,127.1334248,운영,,1993-07-01,,,
서울특별시,강동구,화가마을어린이집,민간,정상,5219.0,서울특별시 강동구 동남로82길 87 (고덕동 258-8),02-427-9693,02-428-1229,6,270,2,6,19,79,64,37.56069803,127.161822,운영,http://cafe.daum.net/artkids77(화가마을어린이집),1999-09-09,,,
서울특별시,강동구,강동빅스맘어린이집,민간,정상,5282.0,서울특별시 강동구 상일로7길 12-5 (상일동 240),02-426-8588,02-426-8588,6,202,0,7,14,49,30,37.55008959,127.1719859,운영,www.cyworld.com/ize005,2006-03-28,,,
서울특별시,강동구,영재아이짐어린이집,민간,정상,5316.0,서울특별시 강동구 양재대로121길 17 ,02-470-9977,02-470-2233,8,267,2,16,20,101,85,37.542442622245005,127.14051422592894,운영,www.aygym.net,2004-02-18,,,
서울특별시,강동구,예일어린이집,민간,정상,5408.0,서울특별시 강동구 양재대로 1305 (성내동441-3),02-473-3006,--,17,714,2,20,37,249,163,37.52295459,127.133947,운영,,1999-06-01,,,
서울특별시,강동구,구립암사어린이집,국공립,정상,5242.0,서울특별시 강동구 상암로4가길 28 구립암사어린이집 (암사동),02-3426-7543,02-426-7544,6,208,1,15,19,102,76,37.550605101527466,127.1249890328744,미운영,,1983-07-11,,,
서울특별시,강동구,구립성내삼어린이집,국공립,정상,5407.0,서울특별시 강동구 강동대로51길 28-1 (성내3동 446-30),02-470-2433,02-470-2434,6,223,1,15,18,94,84,37.52477096,127.1303703,미운영,sungsam.or.kr,1997-12-29,,,
서울특별시,강동구,미소어린이집,민간,정상,5254.0,서울특별시 강동구 고덕로20가길 21 (암사1동 457-43),02-3427-3347,02-3427-3377,7,179,1,9,12,68,42,37.55408657,127.1351465,운영,http://cafe.daum.net/sebestkid,1996-02-23,,,
서울특별시,강동구,예꿈어린이집,가정,정상,5265.0,서울특별시 강동구 상암로 89 (암사동 490-39),02-427-3591,02-427-3591,3,100,0,5,6,20,12,37.5479217,127.1329487,운영,,2004-04-26,,,
서울특별시,강동구,구립보람나무어린이집,국공립,정상,5255.0,서울특별시 강동구 암사길 57 (암사동474-8),02-442-0057,02-481-5118,6,345,2,17,19,94,76,37.55215784,127.135695,미운영,,1992-09-08,,,
서울특별시,강동구,구민회관어린이집,국공립,정상,5314.0,서울특별시 강동구 상암로 168 구민회관1층 (천호동41),02-483-2474,02-483-2888,4,162,3,16,14,49,49,37.54575191,127.1412021,미운영,9minlove.com,1989-09-12,,,
서울특별시,강동구,기린어린이집,민간,정상,5310.0,서울특별시 강동구 구천면로 278 동아하이빌아파트 관리동 (천호동 217-132 ),02-472-7395,02-473-5146,4,190,0,4,10,39,32,37.54467499,127.1342696,미운영,,1995-10-03,,,
서울특별시,강동구,우성어린이집,민간,정상,5350.0,"서울특별시 강동구 천호대로193길 37 관리동(길동, 길동우성아파트)",02-476-2233,02-476-2233,4,145,0,4,8,34,15,37.5372097081,127.1434371428,미운영,,2007-12-17,,,
서울특별시,강동구,혜림어린이집,국공립,정상,5313.0,서울특별시 강동구 천중로39길 77 (천호동47-23),02-477-1015,--,4,106,0,14,11,47,28,37.54458642,127.1399039,미운영,,1980-09-01,,,
서울특별시,강동구,성심어린이집,민간,정상,5350.0,서울특별시 강동구 천호대로193길 23-3 (길동 401-2),02-473-5408,02-476-9258,8,410,1,10,14,156,64,37.53622022151811,127.14458459139716,운영,,1995-04-28,,,
서울특별시,강동구,예지어린이집,가정,정상,5364.0,서울특별시 강동구 천호대로182길 35 예지어린이집,02-485-7602,0504-238-5333,3,43,0,9,9,16,6,37.53205885028044,127.14106043269872,운영,cafe.daum.net/yeji485,1994-04-01,,,
서울특별시,강동구,예맘어린이집,민간,정상,5361.0,서울특별시 강동구 명일로 157-6 (둔촌동),02-474-7022,02-474-7021,6,198,1,8,12,75,36,37.53317705,127.1440844,미운영,,2009-02-19,,,
서울특별시,강동구,고우리어린이집,민간,정상,5251.0,서울특별시 강동구 고덕로10길 16 ,02-428-9350,050-4166-5467,6,130,0,8,18,49,49,37.55452772743437,127.13028354068544,운영,,1998-01-15,,,
서울특별시,강동구,구립신바람어린이집,국공립,정상,5388.0,서울특별시 강동구 성안로13길 56 (성내동 508-1),02-478-2554,02-477-2554,5,193,1,5,13,80,66,37.53219246,127.1293292,미운영,www.shinbaram.or.kr,1995-08-01,,,
서울특별시,강동구,세종어린이집,민간,정상,5386.0,서울특별시 강동구 천호옛6길 3 (성내동 119-14),02-487-0746,02-487-0746,6,231,2,10,14,60,42,37.53323993,127.1234209,운영,,2007-02-26,,,
서울특별시,강동구,알콩달콩어린이집,가정,정상,5362.0,서울특별시 강동구 양재대로102길 35-1 (둔촌동  429-4),02-479-0612,02-479-0613,3,64,0,4,6,20,11,37.53236097,127.1402762,미운영,http://cafe.daum.net/alkongdalkongkids,1995-03-07,,,
서울특별시,강동구,향기로운어린이집,민간,정상,5296.0,서울특별시 강동구 양재대로130길 47 명일동 268-2,02-6471-1235,02-6471-8535,11,373,1,21,23,153,150,37.54602927529948,127.14589827480052,운영,,2002-07-03,,,
서울특별시,강동구,새순어린이집,가정,정상,5261.0,서울특별시 강동구 상암로17길 49-6 (암사1동 492-12),02-426-9752,02-429-9752,4,61,0,5,6,19,11,37.55078658,127.1321516,미운영,,1999-12-02,,,
서울특별시,강동구,은혜영재어린이집,가정,정상,5241.0,서울특별시 강동구 상암로3길 54 한건새봄아파트 103호 (암사동504-8),02-428-5169,056-069-3603,3,99,0,4,8,20,16,37.55284609,127.1277105,미운영,,2006-05-12,,,
서울특별시,강동구,고덕샛별어린이집,가정,정상,5230.0,"서울특별시 강동구 양재대로 1706 4동 104호(고덕동, 아남아파트)",02-441-7956,02-441-7956,3,56,1,4,5,20,13,37.55787275,127.1459117,미운영,11573@hanmail.net,2000-01-11,,,
서울특별시,강동구,피터팬어린이집,가정,정상,5305.0,서울특별시 강동구 구천면로64길 6 2층 (천호동 18-47호 2층),02-483-7259,02-483-7259,3,92,0,4,6,20,13,37.54875104,127.1387866,운영,cafe.daum.net/peterpanfamily,1998-03-12,,,
서울특별시,강동구,삐아제어린이집,가정,정상,5234.0,"서울특별시 강동구 고덕로61길 37 102동 104호(고덕동, 현대아파트)",02-442-7349,02-442-7349,3,49,1,4,5,18,12,37.55644737483347,127.1524238700204,미운영,,1996-03-13,,,
서울특별시,강동구,성내참사랑어린이집,민간,정상,5401.0,서울특별시 강동구 성내로18길 19 (성내동  435-26),02-470-0248,02-487-0802,8,280,1,10,12,99,42,37.5260051,127.1291069,운영,cham-sarang.co.kr,2008-02-29,,,
서울특별시,강동구,이화어린이집,가정,정상,5369.0,서울특별시 강동구 진황도로 209-11 (둔촌동 98-48),02-486-1080,02-486-1080,3,65,0,3,5,20,6,37.5277655,127.1448545,미운영,,2003-11-08,,,
서울특별시,강동구,소담사임당어린이집,가정,정상,5313.0,"서울특별시 강동구 양재대로121길 50 101동 104호(천호동, 예전이룸아파트)",02-476-5001,02-476-5001,3,143,0,4,8,19,12,37.54320057,127.1391571,미운영,http://www.aga24.net/branch/seongnae/,2005-10-21,,,
서울특별시,강동구,즐거운어린이집,가정,정상,5377.0,서울특별시 강동구 풍성로51길 7 (성내동 409-10),02-482-9082,02-482-9082,3,95,0,4,4,20,3,37.53032892,127.1326127,미운영,,1999-02-24,,,
서울특별시,강동구,다솔어린이집,가정,정상,5374.0,"서울특별시 강동구 양재대로101길 51-10 104동 101호(성내동, 우성A 104-101)",02-483-8295,--,3,196,0,4,1,19,0,37.5323649,127.1344006,미운영,,2005-09-06,,,
서울특별시,강동구,열린삐아제 어린이집,가정,정상,5269.0,"서울특별시 강동구 고덕로62길 29 101동 105호(명일동, 명일삼환아파트)",02-428-3223,02-428-3223,3,57,1,4,9,20,19,37.5543186825,127.1542257523,미운영,,1998-04-02,,,
서울특별시,강동구,새솔어린이집,가정,정상,5296.0,"서울특별시 강동구 양재대로130길 26 101호(명일동,다성씨티아파트)",02-3427-0913,02-3427-0912,3,63,0,4,4,19,6,37.54571027,127.1446507,미운영,,2002-12-06,,,
서울특별시,강동구,이슬어린이집,가정,정상,5293.0,"서울특별시 강동구 양재대로134길 87 101동 104호(명일동, 현대)",02-3426-9544,02-3426-9544,3,41,0,3,6,15,13,37.55039338,127.1535774,미운영,,2005-01-30,,,
서울특별시,강동구,향기어린이집,가정,정상,5267.0,"서울특별시 강동구 고덕로 210 507동 102호(명일동, 삼익그린맨션)",02-3426-7755,02-3426-7755,3,63,0,4,9,20,20,37.55422548,127.1446914,미운영,cafe.daum.net/hanggi1004,2001-12-10,,,
서울특별시,강동구,사랑나무어린이집,가정,정상,5374.0,"서울특별시 강동구 천호대로174길 49 101동 101호(성내동386, 비앤비아파트)",02-484-9124,--,3,82,0,4,1,19,0,37.53271124,127.1342008,미운영,,2004-12-30,,,
서울특별시,강동구,라인어린이집,가정,정상,5343.0,"서울특별시 강동구 천중로50길 48-12 101동 110호(길동, 라인아파트)",02-484-7978,02-470-7872,3,43,1,4,3,16,2,37.5391931763875,127.14184756861468,미운영,,2007-01-25,,,
서울특별시,강동구,사랑어린이집,민간,정상,5369.0,서울특별시 강동구 진황도로 195 (둔촌동 94의3호),02-483-5427,02-482-5427,7,198,2,11,19,74,54,37.52894598,127.1436248,미운영,http://iseoul.seoul.go.kr/homepy/index.php,1997-01-23,,,
서울특별시,강동구,이루니키즈어린이집,민간,정상,5345.0,서울특별시 강동구 명일로 230-15 (길동 101-2),02-486-6271,02-486-6272,9,181,2,16,18,68,65,37.53923489,127.1474573,운영,www.yirunikids.com,1996-04-02,,,
서울특별시,강동구,에덴동산Kids 어린이집,민간,정상,5282.0,서울특별시 강동구 상일로5길 10-14 (상일동270-2),02-428-4527,02-428-4527,7,244,1,14,16,84,71,37.54917941,127.1728685,운영,,2005-01-27,,,
서울특별시,강동구,하임어린이집,민간,정상,5327.0,서울특별시 강동구 올림픽로78길 30 힐데스하임천호아파트 관리동,02-476-0535,02--,5,125,0,11,7,38,12,37.54186889963874,127.12595039007346,미운영,키즈노트,1997-07-03,,,
서울특별시,강동구,이삭어린이집,민간,정상,5374.0,서울특별시 강동구 양재대로97길 44 (성내동  386-58),02-426-8496,02-476-8496,6,204,1,12,12,62,31,37.53162744,127.1348379,미운영,키즈노트사용,2004-02-18,,,
서울특별시,강동구,봄햇살어린이집,민간,정상,5342.0,서울특별시 강동구 천중로40길 49 (길동  380-2),02-477-4523,02-477-4524,15,1423,1,28,23,219,123,37.53882320487883,127.13831235981446,운영,,2007-04-05,,,
서울특별시,강동구,자이맘어린이집,민간,정상,5348.0,서울특별시 강동구 천호대로 1239 GS강동자이아파트 관리동 1층,02-471-1196,02-472-1196,4,120,0,5,11,26,22,37.53785965858452,127.14827653971479,미운영,,2004-02-03,,,
서울특별시,강동구,상미어린이집,민간,정상,5321.0,서울특별시 강동구 천중로21길 39 (천호동 303-18),02-478-6715,02-486-2083,9,226,1,10,16,83,48,37.54645253292461,127.132310886243,운영,,2008-03-11,,,
서울특별시,강동구,라온어린이집,민간,정상,5313.0,서울특별시 강동구 천중로39길 43-1 (천호1동49-33),02-441-9000,02--,7,451,1,10,14,99,56,37.54315983,127.1393782,운영,,1985-01-25,,,
서울특별시,강동구,고일어린이집,국공립,정상,5231.0,서울특별시 강동구 양재대로156길 121 ,02-429-4829,02-429-9549,10,475,2,40,30,153,147,37.55696418177249,127.15130674826776,미운영,http://koilkid.moapp.kr,1982-12-11,,,
서울특별시,강동구,또래또래어린이집,민간,정상,5253.0,서울특별시 강동구 고덕로20마길 38 (암사동 470-7),02-441-1148,02-484-5512,6,177,1,7,18,66,46,37.5523711406275,127.13154727519506,운영,http://cafe.naver.com/kangdongkidscenger,1994-11-17,,,
서울특별시,강동구,구립빗살어린이집,국공립,정상,5246.0,서울특별시 강동구 구천면로17길 22 (천호동 340-39),02-477-2141,02-477-2142,7,249,2,14,19,102,67,37.54264496,127.1236469,미운영,bschild.kidis.co.kr,1999-08-31,,,
서울특별시,강동구,이큐어린이집,가정,정상,5298.0,"서울특별시 강동구 명일로 293 509동 105호(길동, 삼익파크)",02-488-8933,--,4,81,0,4,7,20,14,37.543812929195255,127.1452870793942,운영,,2003-02-27,,,
서울특별시,강동구,조은어린이집,민간,정상,5267.0,서울특별시 강동구 고덕로 210 삼익그린아파트 상가 (명일동 28),02-3427-4985,02-3427-4985,5,163,0,8,10,49,47,37.55143653639886,127.14632526985007,운영,,1996-08-22,,,
서울특별시,강동구,엔젤어린이집,가정,정상,5370.0,"서울특별시 강동구 명일로 102 102동 105호(둔촌동, 둔촌신성미소지움1차아파트)",02-9859-9839,02-474-9839,3,46,3,4,6,16,14,37.52717589,127.1470527,미운영, http://cafe.daum.net/angelsgood,2002-07-03,,,
서울특별시,강동구,삼성어린이집,가정,정상,5240.0,"서울특별시 강동구 상암로3길 77 103동 104호(암사동, 삼성광나루)",02-3013-3600,02-442-3013,4,157,0,4,2,20,0,37.5541278,127.1271579,미운영,,2005-10-19,,,
서울특별시,강동구,아기둥지어린이집,가정,정상,5315.0,"서울특별시 강동구 양재대로123길 30 102동 107호(천호동, 강동이루미아파트)",02-476-7934,02-476-7934,3,87,1,4,12,20,19,37.54375185,127.1403718,미운영,,1998-03-12,,,
서울특별시,강동구,길동새순어린이집,가정,정상,5358.0,"서울특별시 강동구 명일로12길 56 101동 102호(둔촌동, 성원아파트)",02-483-8663,--,3,109,0,4,8,20,19,37.53287023,127.1478828,미운영,www.cyworld.com/saesoonchild,1998-02-02,,,
서울특별시,강동구,강동해님이놀러온어린이집,가정,정상,5383.0,서울특별시 강동구 풍성로41길 64-41 (성내동 233-7),02-483-1265,02-483-1265,4,56,0,5,1,20,0,37.53290244,127.1290776,미운영,,2002-07-25,,,
서울특별시,강동구,천호어린이집,국공립,정상,5313.0,서울특별시 강동구 천중로35길 60 (천호동 48-2호),02-483-1439,02-486-5307,8,300,1,31,19,88,68,37.54376602,127.138484,미운영,chonhoed.or.kr,1982-08-28,,,
서울특별시,강동구,하늘어린이집,민간,정상,5255.0,서울특별시 강동구 암사13길 30 (암사동 437-4),02-426-5882,02-426-5882,10,174,1,15,10,58,19,37.55330154682899,127.13737037704124,운영,,1998-09-03,,,
서울특별시,강동구,구립둔촌어린이집,국공립,정상,5365.0,서울특별시 강동구 명일로 129 (둔촌동 81-4),02-474-7445,02-476-7445,6,267,1,11,15,90,65,37.53054444,127.1430034,미운영,www.dunchon good.com,1999-11-04,,,
